timestamp,nose_y,nose_z,shoulder_y,shoulder_z,dY,dZ,status,hp
1772327736.4,0.6052,-0.9867,0.7866,-0.4021,0.1815,-0.5847,1,62
1772327736.93,0.5835,-1.0967,0.7791,-0.4008,0.1956,-0.6959,1,52
1772327737.45,0.5577,-1.1055,0.7784,-0.4286,0.2207,-0.6769,1,41
1772327738.01,0.553,-1.1464,0.7813,-0.4012,0.2283,-0.7452,1,29
1772327738.52,0.5595,-1.0218,0.7833,-0.397,0.2238,-0.6248,1,17
1772327739.03,0.5494,-1.0351,0.7842,-0.3695,0.2349,-0.6657,1,7
1772327739.55,0.5714,-0.9911,0.7746,-0.325,0.2032,-0.6662,1,0
1772327740.05,0.571,-1.0269,0.7725,-0.3107,0.2015,-0.7162,0,99
1772327740.57,0.564,-1.0153,0.7685,-0.3096,0.2046,-0.7058,0,100
1772327741.07,0.5598,-1.0294,0.7727,-0.3087,0.2129,-0.7207,0,100
1772327741.62,0.5672,-0.9995,0.7734,-0.2671,0.2061,-0.7325,0,100
1772327742.16,0.5722,-0.9661,0.7737,-0.2734,0.2016,-0.6927,0,100
1772327742.7,0.5821,-0.9605,0.7739,-0.2827,0.1918,-0.6778,0,100
1772327743.21,0.5846,-0.9556,0.7733,-0.3138,0.1888,-0.6418,0,96
1772327743.74,0.5827,-1.024,0.7715,-0.3451,0.1889,-0.6789,0,100
1772327744.28,0.5829,-1.1218,0.7771,-0.3416,0.1942,-0.7801,1,96
1772327744.8,0.5835,-0.9935,0.7754,-0.262,0.192,-0.7315,0,100
1772327745.32,0.4645,-0.9216,0.7531,-0.2135,0.2887,-0.7081,0,97
1772327745.86,0.3808,-1.1266,0.7275,-0.3026,0.3467,-0.824,1,97
1772327746.38,0.3853,-0.9089,0.7307,-0.2255,0.3455,-0.6834,0,97
1772327746.92,0.4137,-0.688,0.7563,-0.1486,0.3427,-0.5394,0,100
1772327747.42,0.5103,-0.9211,0.8241,-0.201,0.3138,-0.7202,0,100
1772327747.95,0.5382,-0.8759,0.841,-0.1744,0.3028,-0.7015,0,100
1772327748.46,0.5344,-0.9924,0.8439,-0.2526,0.3095,-0.7398,0,100
1772327748.98,0.5286,-1.1106,0.8553,-0.3052,0.3267,-0.8054,1,89
1772327749.5,0.5381,-1.1547,0.8633,-0.3222,0.3251,-0.8326,1,81
1772327750.03,0.553,-1.2609,0.8628,-0.4064,0.3099,-0.8545,1,69
1772327750.57,0.5585,-1.2746,0.8672,-0.4374,0.3087,-0.8372,1,58
1772327751.13,0.5758,-1.3935,0.8731,-0.5274,0.2972,-0.866,1,49
1772327751.66,0.5776,-1.3782,0.875,-0.5189,0.2974,-0.8593,1,45
1772327752.22,0.5811,-1.3673,0.8766,-0.5053,0.2955,-0.862,1,37
1772327752.8,0.6001,-1.3487,0.8798,-0.5028,0.2797,-0.8459,1,27
1772327753.34,0.6175,-1.4831,0.8792,-0.5912,0.2617,-0.8919,1,16
1772327753.91,0.6138,-1.5407,0.8793,-0.6347,0.2655,-0.9061,1,6
1772327754.42,0.6003,-1.4751,0.8828,-0.6167,0.2825,-0.8583,1,0
1772327754.96,0.5833,-1.1876,0.8913,-0.431,0.308,-0.7566,0,0
1772327755.51,0.5778,-1.2434,0.9018,-0.4549,0.3241,-0.7884,1,0
1772327756.05,0.568,-1.0827,0.9001,-0.3317,0.3321,-0.7509,0,0
1772327756.59,0.5678,-1.0967,0.9004,-0.3655,0.3325,-0.7312,0,2
1772327757.11,0.5695,-0.9999,0.8807,-0.2744,0.3112,-0.7254,0,2
1772327757.66,0.574,-1.1952,0.8834,-0.3789,0.3093,-0.8163,1,0
1772327758.21,0.582,-1.2376,0.8863,-0.4006,0.3044,-0.837,1,0
1772327758.78,0.5838,-1.3551,0.8853,-0.474,0.3015,-0.8811,1,0
1772327759.35,0.5856,-1.3836,0.885,-0.4879,0.2994,-0.8957,1,0
1772327759.89,0.586,-1.324,0.8854,-0.4596,0.2994,-0.8644,1,0
1772327760.45,0.5842,-1.2935,0.8854,-0.414,0.3011,-0.8795,1,0
1772327761.44,0.5825,-1.3053,0.885,-0.4122,0.3025,-0.893,1,0
1772327992.51,0.4449,-1.0346,0.7683,-0.1831,0.3234,-0.8515,0,100
1772327993.06,0.4465,-1.0535,0.7702,-0.1845,0.3237,-0.869,0,100
1772327993.56,0.4478,-1.0572,0.7696,-0.1819,0.3218,-0.8753,0,100
1772327994.11,0.4538,-1.1777,0.7509,-0.2623,0.2971,-0.9154,1,97
1772327994.66,0.4917,-0.9377,0.7629,-0.2145,0.2712,-0.7231,1,83
1772327995.21,0.5009,-1.0038,0.7688,-0.2749,0.2679,-0.729,1,70
1772327995.76,0.5022,-0.9899,0.7729,-0.257,0.2707,-0.7329,1,56
1772327996.32,0.5045,-0.9761,0.7737,-0.2684,0.2691,-0.7077,1,43
1772327996.87,0.4431,-1.1301,0.7701,-0.311,0.3269,-0.8191,0,41
1772327997.42,0.4318,-1.125,0.767,-0.2784,0.3352,-0.8465,0,46
1772327997.97,0.5055,-0.9574,0.7666,-0.2734,0.2611,-0.684,1,42
1772327998.52,0.5302,-0.9248,0.7737,-0.269,0.2435,-0.6559,1,33
1772327999.03,0.526,-0.9347,0.7752,-0.2672,0.2492,-0.6674,1,21
1772327999.54,0.5276,-0.9553,0.7769,-0.2644,0.2493,-0.6909,1,9
1772328000.09,0.5256,-1.0022,0.778,-0.2774,0.2525,-0.7248,1,0
1772328000.64,0.5255,-0.9352,0.7773,-0.259,0.2518,-0.6763,1,0
1772328001.2,0.5226,-0.9226,0.7774,-0.2649,0.2548,-0.6577,1,0
1772328001.76,0.5265,-0.947,0.7795,-0.2578,0.2529,-0.6892,1,0
1772328002.32,0.523,-0.9301,0.7787,-0.2608,0.2557,-0.6693,1,0
1772328002.88,0.5153,-0.9036,0.775,-0.2201,0.2597,-0.6835,1,0
1772328003.44,0.5842,-0.817,0.7731,-0.2935,0.1889,-0.5235,1,0
1772328004.01,0.6376,-0.745,0.784,-0.317,0.1464,-0.4281,1,0
1772328004.51,0.6384,-0.7165,0.7725,-0.2812,0.1341,-0.4353,1,0
1772328005.06,0.48,-0.9888,0.708,-0.262,0.228,-0.7268,1,0
1772328005.61,0.544,-1.5544,0.7234,-0.6746,0.1793,-0.8799,1,0
1772328006.17,0.5764,-1.5523,0.7432,-0.7064,0.1668,-0.8459,1,0
1772328006.73,0.577,-1.6709,0.7354,-0.772,0.1584,-0.8989,1,0
1772328007.27,0.5756,-1.5377,0.7425,-0.621,0.1669,-0.9167,1,86
1772328007.82,0.5763,-1.5953,0.7494,-0.6462,0.1731,-0.9491,1,73
1772328008.36,0.5763,-1.6441,0.7439,-0.6965,0.1676,-0.9476,1,61
1772328008.91,0.5762,-1.5257,0.7371,-0.6251,0.1609,-0.9006,1,47
1772328009.47,0.5802,-1.5722,0.7458,-0.6112,0.1656,-0.961,1,34
1772328010.03,0.5663,-1.394,0.7391,-0.4848,0.1729,-0.9092,1,20
1772328010.59,0.521,-1.0225,0.7105,-0.1804,0.1895,-0.8421,1,7
1772328011.14,0.4773,-1.0493,0.7046,-0.1883,0.2273,-0.861,1,0
1772328011.65,0.46,-1.0212,0.7681,-0.2273,0.3081,-0.7939,0,1
1772328012.21,0.4519,-0.9513,0.7708,-0.1862,0.3189,-0.7651,0,6
1772328012.72,0.4451,-1.0222,0.7684,-0.215,0.3232,-0.8072,0,10
1772328013.22,0.4441,-1.0195,0.7687,-0.2134,0.3246,-0.8061,0,13
1772328013.74,0.4448,-0.9806,0.7647,-0.1918,0.3199,-0.7888,0,17
1772328014.3,0.4447,-0.9604,0.7645,-0.1834,0.3199,-0.777,0,21
1772328014.81,0.4618,-1.0774,0.7864,-0.2558,0.3246,-0.8215,0,25
1772328015.37,0.5489,-1.0917,0.8466,-0.2372,0.2978,-0.8545,0,30
1772328015.92,0.5559,-1.2126,0.8604,-0.394,0.3045,-0.8186,0,34
1772328016.42,0.5615,-1.3029,0.8651,-0.4366,0.3036,-0.8663,0,38
1772328016.98,0.5627,-1.1823,0.8757,-0.3449,0.313,-0.8374,0,43
1772328017.53,0.5511,-1.1719,0.8858,-0.3501,0.3346,-0.8218,0,47
1772328018.07,0.5487,-1.2136,0.8838,-0.382,0.3351,-0.8316,0,51
1772328018.62,0.5507,-1.2009,0.8805,-0.4022,0.3298,-0.7987,0,55
1772328019.14,0.5509,-1.2051,0.8795,-0.3983,0.3285,-0.8068,0,59
1772328019.64,0.5521,-1.1888,0.8783,-0.391,0.3262,-0.7978,0,63
1772328020.19,0.5555,-1.2456,0.8794,-0.429,0.3239,-0.8165,0,67
1772328020.72,0.5546,-1.1918,0.8816,-0.4114,0.3269,-0.7805,0,71
1772328021.25,0.5547,-1.1977,0.8856,-0.4001,0.331,-0.7976,0,75
1772328021.77,0.556,-1.2615,0.8854,-0.3988,0.3294,-0.8627,0,79
1772328022.28,0.5579,-1.273,0.8838,-0.4263,0.3259,-0.8468,0,83
1772328022.81,0.5584,-1.2583,0.8837,-0.4034,0.3253,-0.8549,0,87
1772328023.38,0.5584,-1.2685,0.8844,-0.4159,0.326,-0.8526,0,91
1772328023.96,0.5567,-1.2396,0.8803,-0.3806,0.3236,-0.859,0,95
1772328024.46,0.5564,-1.273,0.88,-0.3886,0.3236,-0.8844,0,98
1772328024.98,0.5565,-1.2724,0.8794,-0.3873,0.323,-0.8851,0,100
1772328025.5,0.5677,-1.3494,0.8809,-0.466,0.3132,-0.8834,0,100
1772328026.02,0.5828,-1.3081,0.8828,-0.4132,0.2999,-0.8949,0,100
1772328026.57,0.5816,-1.3556,0.8828,-0.4664,0.3012,-0.8891,0,100
1772328027.09,0.5807,-1.3467,0.8826,-0.4552,0.3019,-0.8915,0,100
1772328027.65,0.5866,-1.3816,0.8835,-0.4633,0.2969,-0.9183,1,95
1772328028.16,0.5913,-1.3467,0.8831,-0.4586,0.2919,-0.8881,1,83
1772328028.67,0.591,-1.3259,0.8837,-0.4564,0.2927,-0.8695,1,71
1772328029.19,0.5919,-1.358,0.8838,-0.4739,0.2919,-0.8841,1,59
1772328029.7,0.5918,-1.3952,0.8861,-0.5024,0.2943,-0.8928,0,53
1772328030.23,0.5939,-1.3713,0.8887,-0.4847,0.2949,-0.8866,0,55
1772328030.75,0.5942,-1.3573,0.8908,-0.487,0.2966,-0.8703,0,59
1772328031.28,0.5951,-1.3421,0.889,-0.4571,0.2939,-0.885,0,63
1772328031.79,0.5976,-1.3523,0.8877,-0.4507,0.2902,-0.9016,1,51
1772328032.3,0.5992,-1.2789,0.8821,-0.3816,0.2829,-0.8972,1,39
1772328032.81,0.5978,-1.3774,0.8822,-0.4648,0.2845,-0.9126,1,27
1772328033.33,0.595,-1.4173,0.883,-0.4692,0.288,-0.9481,1,15
1772328033.83,0.5983,-1.3888,0.8837,-0.4727,0.2854,-0.916,1,3
1772328034.33,0.6006,-1.4076,0.8833,-0.4995,0.2827,-0.9082,1,0
1772328034.87,0.6034,-1.5052,0.8875,-0.5831,0.284,-0.9221,1,0
1772328035.38,0.6677,-1.7673,0.8905,-0.7141,0.2227,-1.0532,1,0
1772328035.89,0.6727,-1.687,0.8871,-0.6998,0.2144,-0.9872,1,0
1772328036.42,0.6736,-1.7271,0.8858,-0.778,0.2123,-0.9492,1,0
1772328036.93,0.7518,-1.6458,0.8761,-0.7689,0.1243,-0.877,1,0
1772328037.47,0.7216,-1.7814,0.8678,-0.8844,0.1462,-0.897,1,0
1772328038.0,0.7051,-1.694,0.873,-0.8043,0.168,-0.8897,1,0
1772328038.53,0.6393,-1.4484,0.8685,-0.5714,0.2292,-0.877,1,0
1772328039.06,0.6316,-1.4275,0.87,-0.5418,0.2384,-0.8857,1,0
1772328039.84,0.6302,-1.4652,0.8747,-0.6136,0.2446,-0.8515,1,0
1772328040.39,0.5981,-1.1863,0.8707,-0.3539,0.2726,-0.8323,1,0
1772328040.92,0.5964,-1.2299,0.8668,-0.422,0.2704,-0.808,1,0
1772328041.47,0.5945,-1.26,0.8685,-0.4413,0.274,-0.8187,1,0
1772328042.01,0.5939,-1.2398,0.8699,-0.4235,0.276,-0.8163,1,0
1772328042.57,0.5963,-1.3379,0.8729,-0.5102,0.2766,-0.8277,1,0
1772328043.09,0.6001,-1.2565,0.8728,-0.443,0.2726,-0.8135,1,0
1772328043.61,0.601,-1.2567,0.8701,-0.434,0.2691,-0.8226,1,0
1772328044.13,0.6008,-1.2779,0.867,-0.4225,0.2662,-0.8553,1,0
1772328044.65,0.6008,-1.3286,0.8636,-0.4658,0.2627,-0.8629,1,0
1772328045.18,0.6013,-1.2974,0.8635,-0.4344,0.2622,-0.863,1,0
1772328045.69,0.6013,-1.3069,0.8643,-0.4649,0.2629,-0.8419,1,0
1772328046.21,0.6037,-1.3518,0.8666,-0.4999,0.2629,-0.8519,1,0
1772328046.74,0.6047,-1.3526,0.8675,-0.4984,0.2628,-0.8542,1,0
1772328047.27,0.6039,-1.2947,0.868,-0.4556,0.2641,-0.8392,1,0
1772328047.77,0.603,-1.3143,0.8657,-0.4402,0.2627,-0.8741,1,0
1772328048.28,0.5938,-1.2046,0.8657,-0.3938,0.2718,-0.8107,1,0
1772328048.78,0.5204,-1.2334,0.8633,-0.4079,0.3429,-0.8255,0,2
1772328049.3,0.5167,-1.2747,0.8648,-0.4322,0.3482,-0.8424,0,6
1772328049.82,0.5278,-1.2565,0.868,-0.4488,0.3402,-0.8077,0,10
1772328050.33,0.5372,-1.2543,0.868,-0.4444,0.3308,-0.8099,0,14
1772328050.85,0.5339,-1.2318,0.8684,-0.4186,0.3345,-0.8132,0,18
1772328051.39,0.5102,-0.9359,0.867,-0.2001,0.3568,-0.7358,0,22
1772328051.93,0.4823,-0.6718,0.8584,-0.0432,0.3761,-0.6287,0,26
1772328052.48,0.4763,-0.7438,0.8579,-0.065,0.3816,-0.6788,0,30
1772328053.06,0.4934,-0.8387,0.861,-0.193,0.3677,-0.6456,0,34
1772328053.6,0.5068,-1.0989,0.8675,-0.3108,0.3606,-0.788,0,38
1772328054.13,0.5355,-1.2571,0.8688,-0.4152,0.3333,-0.8418,0,41
1772328054.88,0.5603,-1.4827,0.866,-0.5674,0.3057,-0.9153,1,41
1772328055.43,0.5582,-1.3342,0.8644,-0.433,0.3062,-0.9012,0,43
1772328055.97,0.5673,-1.2279,0.8586,-0.334,0.2914,-0.8939,1,40
1772328056.5,0.57,-1.2833,0.8582,-0.397,0.2882,-0.8863,1,30
1772328057.03,0.5729,-1.2116,0.8587,-0.3636,0.2857,-0.848,1,19
1772328057.57,0.5729,-1.1159,0.8645,-0.2979,0.2916,-0.818,1,9
1772328058.09,0.5693,-1.4061,0.8777,-0.5136,0.3084,-0.8925,0,10
1772328058.63,0.585,-1.5502,0.8755,-0.6123,0.2905,-0.9379,1,4
1772328059.18,0.6053,-1.7448,0.878,-0.7374,0.2727,-1.0074,1,0
1772328059.76,0.636,-1.9085,0.8804,-0.8695,0.2444,-1.039,1,0
1772328060.3,0.6294,-1.9336,0.8829,-0.869,0.2535,-1.0646,1,0
1772328060.85,0.6279,-1.8257,0.8827,-0.7985,0.2548,-1.0272,1,0
1772328061.38,0.6261,-1.8607,0.8811,-0.8226,0.255,-1.0381,1,0
1772328061.91,0.6266,-1.9001,0.881,-0.8508,0.2545,-1.0493,1,0
1772328062.44,0.6297,-1.9091,0.8807,-0.8195,0.2509,-1.0896,1,0
1772328062.99,0.6259,-1.8874,0.8803,-0.8101,0.2544,-1.0773,1,0
1772328063.55,0.6266,-1.8745,0.8795,-0.8123,0.2529,-1.0622,1,0
1772328064.11,0.626,-1.8787,0.8784,-0.8105,0.2524,-1.0683,1,0
1772328064.61,0.626,-1.8698,0.8788,-0.803,0.2528,-1.0668,1,0
1772328065.11,0.6263,-1.9588,0.8789,-0.8638,0.2526,-1.095,1,0
1772328065.63,0.628,-1.9191,0.8791,-0.8228,0.2511,-1.0964,1,0
1772328066.19,0.6274,-1.897,0.8775,-0.8352,0.2501,-1.0618,1,0
1772328066.72,0.6278,-1.8615,0.8774,-0.8073,0.2497,-1.0541,1,0
1772328067.24,0.6266,-1.8508,0.8775,-0.7916,0.2509,-1.0592,1,0
1772328067.78,0.6255,-1.8884,0.878,-0.8132,0.2525,-1.0752,1,0
1772328068.31,0.6265,-1.9339,0.8778,-0.8559,0.2513,-1.0781,1,0
1772328068.88,0.6276,-1.8972,0.8772,-0.8003,0.2496,-1.097,1,0
1772328069.42,0.6266,-1.889,0.8767,-0.8139,0.2502,-1.0751,1,0
1772328070.15,0.6263,-1.8279,0.8764,-0.7266,0.2501,-1.1014,1,0
1772328070.69,0.6279,-1.8944,0.8773,-0.7906,0.2495,-1.1038,1,0
1772328071.24,0.6251,-1.8847,0.8765,-0.7271,0.2514,-1.1576,1,0
1772328071.77,0.6254,-1.9198,0.8735,-0.7733,0.2481,-1.1465,1,0
1772328072.31,0.6831,-1.3743,0.8839,-0.6934,0.2009,-0.681,1,0
1772328072.84,0.6027,-1.7406,0.8748,-0.6654,0.2721,-1.0751,1,0
1772328073.36,0.5992,-1.8139,0.8751,-0.7594,0.2759,-1.0545,1,0
1772328073.94,0.5991,-1.7172,0.8725,-0.6188,0.2734,-1.0985,1,0
1772328074.47,0.6019,-1.9149,0.8712,-0.79,0.2693,-1.1249,1,0
1772328074.98,0.6112,-1.9726,0.871,-0.8531,0.2598,-1.1195,1,0
1772328075.56,0.6109,-1.9433,0.8722,-0.8298,0.2613,-1.1134,1,0
1772328076.11,0.6115,-1.9812,0.8739,-0.8616,0.2624,-1.1196,1,0
1772328076.65,0.6114,-1.812,0.88,-0.7186,0.2686,-1.0934,1,0
1772328077.19,0.6111,-1.8376,0.8782,-0.7331,0.267,-1.1046,1,0
1772328077.73,0.6169,-1.9024,0.8788,-0.8069,0.2619,-1.0955,1,0
1772328078.25,0.6166,-1.8689,0.88,-0.7774,0.2634,-1.0915,1,0
1772328078.77,0.6181,-1.8379,0.88,-0.7503,0.2619,-1.0876,1,0
1772328079.33,0.6193,-1.8876,0.881,-0.7688,0.2617,-1.1188,1,0
1772328079.84,0.6249,-2.0143,0.8817,-0.8892,0.2568,-1.1251,1,0
1772328080.35,0.6455,-1.9707,0.8838,-0.8102,0.2382,-1.1605,1,0
1772328080.85,0.6534,-2.0055,0.8844,-0.8883,0.231,-1.1172,1,0
1772328081.36,0.6507,-2.0456,0.8838,-0.9132,0.2331,-1.1324,1,0
1772328081.93,0.6493,-2.0677,0.883,-0.9209,0.2336,-1.1468,1,0
1772328082.45,0.6503,-2.0408,0.8808,-0.9169,0.2305,-1.124,1,0
1772328082.97,0.652,-2.0517,0.8797,-0.9228,0.2277,-1.1289,1,0
1772328083.47,0.6557,-2.0738,0.8756,-0.9337,0.22,-1.1401,1,0
1772328083.97,0.6556,-2.0332,0.8767,-0.9122,0.2211,-1.121,1,0
1772328084.5,0.6539,-2.0902,0.8739,-0.9116,0.2199,-1.1786,1,0
1772328085.11,0.6545,-2.1896,0.874,-1.026,0.2195,-1.1635,1,0
1772328085.63,0.655,-2.0211,0.875,-0.9215,0.22,-1.0995,1,0
1772328086.19,0.6531,-2.0153,0.8749,-0.8053,0.2218,-1.21,1,0
1772328086.73,0.6457,-2.0274,0.8757,-0.7813,0.2301,-1.2461,1,0
1772328087.24,0.5844,-1.4294,0.8822,-0.3935,0.2977,-1.0359,1,0
1772328087.79,0.6398,-1.2462,0.8677,-0.2418,0.2279,-1.0044,1,0
1772328088.3,0.6378,-0.9762,0.8633,-0.1131,0.2255,-0.8631,1,0
1772328088.81,0.6297,-0.881,0.8645,-0.1066,0.2348,-0.7744,1,0
1772328089.33,0.6358,-0.7633,0.8658,-0.1238,0.2299,-0.6395,1,0
1772328089.85,0.6451,-0.7531,0.8828,-0.1413,0.2377,-0.6118,1,0
1772328090.39,0.6508,-0.7072,0.8711,-0.1025,0.2203,-0.6047,1,0
1772328090.93,0.6665,-0.7443,0.8835,-0.1206,0.217,-0.6237,1,0
1772328091.47,0.6627,-0.7324,0.8875,-0.1114,0.2248,-0.621,1,0
1772328092.02,0.6695,-0.7377,0.8835,-0.1175,0.214,-0.6202,1,0
1772328092.52,0.6706,-0.6506,0.8827,-0.0818,0.2121,-0.5688,1,0
1772328093.05,0.6723,-0.7533,0.8804,-0.1232,0.208,-0.6302,1,0
1772328093.55,0.6733,-0.7348,0.8795,-0.116,0.2061,-0.6188,1,0
1772328094.1,0.6727,-0.7682,0.8798,-0.1272,0.2071,-0.641,1,0
1772328094.63,0.6714,-0.5009,0.8989,-0.0945,0.2275,-0.4064,1,0
1772328095.14,0.6729,-0.4668,0.8998,-0.0345,0.2269,-0.4323,1,0
1772328095.64,0.6728,-0.6828,0.8851,-0.1063,0.2123,-0.5765,1,0
1772328096.21,0.677,-0.7224,0.8838,-0.1197,0.2069,-0.6027,1,0
1772328096.74,0.6782,-0.7548,0.8837,-0.1321,0.2055,-0.6226,1,0
1772328097.29,0.6789,-0.7766,0.8845,-0.1409,0.2056,-0.6357,1,0
1772328097.84,0.6791,-0.7798,0.8855,-0.1426,0.2063,-0.6372,1,0
1772328098.37,0.6796,-0.761,0.886,-0.1406,0.2064,-0.6204,1,0
1772328098.91,0.6799,-0.7606,0.8863,-0.1359,0.2064,-0.6247,1,0
1772328099.42,0.6797,-0.6956,0.885,-0.1016,0.2053,-0.594,1,0
1772328100.16,0.6806,-0.6816,0.8842,-0.112,0.2035,-0.5696,1,0
1772328100.67,0.6812,-0.6825,0.8837,-0.1097,0.2025,-0.5728,1,0
1772328101.19,0.6819,-0.6905,0.8852,-0.0949,0.2033,-0.5956,1,0
1772328101.72,0.6664,-0.553,0.8847,-0.0359,0.2183,-0.5171,1,0
1772328102.25,0.6673,-0.598,0.8823,-0.0563,0.2149,-0.5417,1,0
1772328102.76,0.6696,-0.636,0.8812,-0.0793,0.2117,-0.5568,1,0
1772328103.34,0.6696,-0.6315,0.8805,-0.0846,0.2109,-0.5469,1,0
1772328103.9,0.6695,-0.5761,0.8794,-0.0577,0.2099,-0.5184,1,0
1772328104.45,0.6698,-0.5653,0.8779,-0.053,0.2081,-0.5123,1,0
1772328104.99,0.6696,-0.4323,0.8772,0.0107,0.2076,-0.443,1,0
1772328105.53,0.67,-0.4783,0.8745,-0.0101,0.2045,-0.4682,1,0
1772328106.08,0.6715,-0.5962,0.8744,-0.0708,0.2029,-0.5254,1,0
1772328106.6,0.6721,-0.5389,0.8752,-0.0611,0.2032,-0.4778,1,0
1772328107.16,0.6722,-0.5814,0.8755,-0.0766,0.2033,-0.5049,1,0
1772328107.66,0.6726,-0.5846,0.8762,-0.0891,0.2037,-0.4954,1,0
1772328108.19,0.6727,-0.592,0.8772,-0.0714,0.2045,-0.5206,1,0
1772328108.69,0.6719,-0.578,0.8778,-0.0881,0.206,-0.4899,1,0
1772328109.2,0.6707,-0.5212,0.8778,-0.0595,0.2071,-0.4617,1,0
1772328109.7,0.6708,-0.5413,0.8772,-0.0685,0.2064,-0.4728,1,0
1772328110.25,0.6713,-0.5523,0.8765,-0.0752,0.2053,-0.4771,1,0
1772328110.78,0.6715,-0.533,0.8768,-0.0731,0.2053,-0.4599,1,0
1772328111.32,0.6724,-0.5622,0.8764,-0.0818,0.204,-0.4804,1,0
1772328111.87,0.6726,-0.5169,0.8762,-0.0641,0.2036,-0.4527,1,0
1772328112.41,0.673,-0.5349,0.8766,-0.0735,0.2036,-0.4614,1,0
1772328112.96,0.673,-0.4877,0.8762,-0.0447,0.2032,-0.443,1,0
1772328113.5,0.6732,-0.5638,0.8756,-0.0715,0.2024,-0.4923,1,0
1772328114.03,0.6736,-0.5444,0.875,-0.0635,0.2014,-0.4809,1,0
1772328114.56,0.6741,-0.5252,0.8751,-0.0527,0.2011,-0.4725,1,0
1772328115.37,0.6741,-0.5566,0.8755,-0.0616,0.2015,-0.495,1,0
1772328115.91,0.6742,-0.5258,0.8762,-0.0594,0.202,-0.4664,1,0
1772328116.46,0.6744,-0.5623,0.8768,-0.0688,0.2024,-0.4935,1,0
1772328117.01,0.6746,-0.5466,0.8769,-0.0615,0.2023,-0.4851,1,0
1772328117.54,0.6748,-0.5976,0.8748,-0.0791,0.2,-0.5185,1,0
1772328118.09,0.675,-0.5681,0.8755,-0.0647,0.2005,-0.5034,1,0
1772328118.6,0.6751,-0.5597,0.8756,-0.0655,0.2005,-0.4942,1,0
1772328119.12,0.6752,-0.5687,0.8759,-0.0747,0.2008,-0.494,1,0
1772328119.62,0.6755,-0.5531,0.8771,-0.0712,0.2017,-0.4819,1,0
1772328120.2,0.6758,-0.5851,0.877,-0.081,0.2013,-0.5042,1,0
1772328120.71,0.677,-0.5752,0.8765,-0.081,0.1995,-0.4943,1,0
1772328121.23,0.6769,-0.5548,0.8758,-0.0655,0.1989,-0.4893,1,0
1772328121.8,0.6766,-0.6045,0.8753,-0.0802,0.1987,-0.5243,1,0
1772328122.3,0.6479,-0.6598,0.8733,-0.117,0.2254,-0.5428,1,0
1772328122.82,0.6016,-0.9743,0.867,-0.3262,0.2654,-0.6481,1,0
1772328123.35,0.5723,-1.6709,0.8705,-0.854,0.2982,-0.8169,0,0
1772328123.87,0.5859,-1.9354,0.861,-0.9265,0.2751,-1.0089,1,0
1772328124.37,0.5894,-1.8131,0.8435,-0.8282,0.2541,-0.9849,1,0
1772328124.91,0.5844,-1.7283,0.8451,-0.7688,0.2607,-0.9594,1,0
1772328125.43,0.5832,-1.7259,0.8458,-0.7573,0.2625,-0.9686,1,0
1772328125.98,0.5889,-1.7951,0.8465,-0.7937,0.2576,-1.0014,1,0
1772328126.48,0.5946,-1.8024,0.8461,-0.7953,0.2515,-1.0072,1,0
1772328127.02,0.5807,-1.851,0.8466,-0.8433,0.2659,-1.0077,1,0
1772328127.55,0.5822,-1.8869,0.8474,-0.8714,0.2652,-1.0154,1,0
1772328128.11,0.5835,-1.7559,0.8463,-0.7559,0.2628,-1.0,1,0
1772328128.64,0.5839,-1.7964,0.8454,-0.788,0.2615,-1.0085,1,0
1772328129.16,0.5839,-1.7498,0.845,-0.749,0.261,-1.0007,1,0
1772328129.7,0.5834,-1.7385,0.8453,-0.7495,0.262,-0.9891,1,0
1772328130.21,0.5833,-1.72,0.8451,-0.7321,0.2617,-0.9879,1,0
1772328130.78,0.5818,-1.7098,0.8449,-0.7194,0.2631,-0.9904,1,0
1772328131.3,0.5701,-1.6137,0.8492,-0.6425,0.2791,-0.9712,1,0
1772328131.84,0.5584,-1.4825,0.8635,-0.5403,0.3051,-0.9422,1,0
1772328132.38,0.5607,-1.69,0.872,-0.7144,0.3113,-0.9756,1,0
1772328132.94,0.575,-1.7369,0.8653,-0.7331,0.2903,-1.0038,1,0
1772328133.49,0.5814,-1.5971,0.8617,-0.6226,0.2803,-0.9744,1,0
1772328134.03,0.5988,-1.7349,0.8575,-0.7313,0.2587,-1.0036,1,0
1772328134.54,0.6019,-1.8628,0.8595,-0.8298,0.2576,-1.033,1,0
1772328135.09,0.6009,-1.8355,0.8599,-0.8107,0.259,-1.0248,1,0
1772328135.59,0.5974,-1.8288,0.8614,-0.8128,0.2641,-1.016,1,0
1772328136.16,0.5976,-1.8567,0.8619,-0.8065,0.2643,-1.0501,1,0
1772328136.7,0.5978,-1.8246,0.8624,-0.7973,0.2645,-1.0274,1,0
1772328137.23,0.5972,-1.6756,0.8626,-0.6917,0.2654,-0.9839,1,0
1772328137.76,0.5968,-1.7586,0.8641,-0.7691,0.2673,-0.9895,1,0
1772328138.3,0.5925,-1.7819,0.8642,-0.7655,0.2717,-1.0164,1,0
1772328138.83,0.59,-1.7736,0.8634,-0.7522,0.2733,-1.0214,1,0
1772328139.39,0.5882,-1.7511,0.8631,-0.728,0.2749,-1.0232,1,0
1772328139.96,0.5898,-1.7763,0.8636,-0.7745,0.2738,-1.0018,1,0
